,1,1,1,1
5,.08,.05,.035,.0601
5,.08,.05,.035,.0324
5,.08,.05,.035,.019
5,.08,.05,.035,.0146
5,.08,.05,.035,.0126
5,.08,.05,.035,.0091
5,.08,.05,.035,.005
5,.08,.05,.035,.0011
5,.08,.05,.035,0
