,1,1,1,1,5,5,5,5,5,1
5,7258292,1381575,794970,192035,190870,0,0,0,0,0
5,7572489,3016197,2801700,4008137,11020740,263160,0,0,0,0
5,3914344,2074325,1615290,3224622,21676788,7589109,168132,0,0,0
5,2903194,1151776,816522,1552200,12581226,16715160,8538144,59958,0,0
5,1808048,1036634,826988,1106784,7603648,10807060,18273775,9422853,186315,0
5,1330818,473693,376614,808108,4350876,6051780,10852004,16947018,4702896,94044
5,164151,234808,351594,236124,1717470,3768720,5292384,5632452,5092754,1514803
5,0,50341,0,25474,607659,1104220,1850472,1930588,1608906,2848836
5,0,0,0,0,235568,498949,611366,103906,259644,1950047
5,0,0,0,0,0,0,888894,124818,197132,549955
1,40279,0,0,0,0,0,0,8102,30331,199200
