,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.1145,.07375,.06325,.05275,.04775,.03775,.03275,.02725,.025,.02275,.02,.02,.02,.015,.015,.015,.013875,.013875,.011125,.01,.008625,.008625,.008625,.008625,.008625,.008625,.008625,.008625,.008625,.008625
