,4,5,5,5,5,5,5,5,5
5,50858478,834736,0,0,0,0,0,0,0
5,117031542,33869616,668262,0,0,0,0,0,0
5,99936192,95324464,24741360,412643,0,0,0,0,0
5,76452439,86444820,74042922,22591632,346878,0,0,0,0
5,73407282,80638208,73016192,68869380,24316050,1551180,0,0,0
5,61767074,72462425,59808012,57255969,69942176,34406528,813798,0,0
5,52657474,65176461,60437880,51518736,59978798,71601348,17252592,39263,0
5,42828557,58862145,55875536,46758440,53435320,54086760,23262460,853818,0
5,25585515,44085504,34412630,24715084,21063147,19115840,9960455,1568028,400295
5,8382981,18521268,11507232,7263123,6456096,5014828,2852235,794134,990486
5,1916262,4867858,3593660,2723451,1552240,802080,849184,77058,265710
