,4,5,10,10
5,.28,0,0,0
5,.195,.1,0,0
5,.175,.07,.05,0
5,.16,.06,.0475,0
5,.155,.045,.035,.025
5,.14,.04,.03,.0225
5,.13,.04,.0275,.02
5,.12,.0375,.0275,.02
5,.12,.0425,0,0
5,.16,.07,0,0
5,.17,.07,0,0
