,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.1367798,.1057094,.082782,.0702574,.063222,.0566284,.0531824,.0499364,.0472976,.0450924,.0436532,.0424492,.0417434,.0400108,.039647,.0363184,.0340392,.032452,.0304792,.0286,.0269,.026,.024974,.0234396,.0211976,.0191736,.0173474,.0156984,.0142098,.0128646
