,4,5,5,5,5,5,1
4,1436,26,0,0,0,0,0
5,1395,486,12,0,0,0,0
5,1211,753,259,13,0,0,0
5,983,731,402,198,11,0,0
5,1225,734,451,433,199,7,0
5,764,576,425,396,330,61,2
5,817,711,467,423,343,112,9
5,645,637,439,395,350,103,24
1,124,97,75,65,59,13,5
1,106,96,74,61,46,13,5
1,90,92,76,50,29,6,5
1,63,74,62,34,23,6,4
1,49,65,48,27,20,4,2
1,55,49,33,24,20,3,2
1,48,38,28,15,12,8,2
1,31,34,22,9,9,3,2
1,27,18,7,4,8,1,0
1,23,9,8,2,1,0,1
1,21,13,9,7,2,1,2
1,17,11,5,3,0,3,0
1,9,10,4,4,1,1,0
1,14,6,5,3,1,0,0
1,7,5,2,3,1,0,0
1,9,3,4,4,0,0,0
1,7,0,2,1,1,0,0
1,4,5,2,1,0,0,0
1,5,5,1,0,0,0,0
1,3,2,0,1,0,2,0
1,12,10,4,1,3,0,0
