,3,6,6
5,.25,.2,0
5,.235,.2,0
5,.22,.16,.0375
5,.205,.14,.0375
5,.19,.12,.0375
5,.175,.1,.0375
5,.16,.1,.0375
5,.145,.1,.0375
5,.13,.1,.0375
5,0,0,0
