,4,5,5,5,5,5,5,5,5,1
24,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
5,35.665,0,0,0,0,0,30.442,0,0,0
5,21.284,3.047,5.032,7.871,10.654,12.685,30.673,52.396,0,0
5,23.753,5.01,6.865,12.173,17.137,25.738,29.121,34.483,38.009,0
5,18.933,5.36,7.248,12.288,18.566,24.464,27.245,32.483,35.684,0
5,5.404,5.981,7.184,10.932,15.525,10.078,24.493,30.92,30.942,33.551
5,2.826,5.687,6.892,10.872,14.062,18.996,23.66,28.706,32.63,39.237
5,2.251,4.986,6.061,9.604,13.014,14.825,20.508,23.73,25.15,68.464
5,3.23,4.081,5.159,7.686,11.267,14.359,19.754,19.63,23.543,0
5,3.199,3.847,5.308,7.568,10.14,11.386,16.299,16.487,22.751,16.223
1,0,5.707,7.04,10.325,10.508,14.827,18.802,23.537,25.546,0
