,1,1,1,1,1
4,.08,.07,.06,.055,.05
5,.08,.07,.06,.055,.047
5,.08,.07,.06,.055,.042
5,.08,.07,.06,.055,.034
5,.08,.07,.06,.055,.027
5,.08,.07,.06,.055,.022
5,.08,.07,.06,.055,.0185
5,.08,.07,.06,.055,.013
5,.08,.07,.06,.055,.01
