,9,10,1,4,4
20,0,0,0,0,0
5,0,0,0,0,.154
5,0,0,0,0,.154
5,0,0,0,0,.154
5,0,0,0,0,.1748
5,.0306,.0306,.05,.05,.2278
5,.0306,.0306,.375,.375,1
5,.0306,.0306,.375,.375,1
