,4,5,5,5,5,5,5,5,5
5,19791930,381456,0,0,0,0,0,0,0
5,53351084,15406200,145680,0,0,0,0,0,0
5,40018212,57119692,12931096,45990,0,0,0,0,0
5,27972552,44468838,44060976,8181485,35274,0,0,0,0
5,25683760,37251690,41082872,35027220,14099436,173612,0,0,0
5,21050484,27366345,30048672,31618214,57150302,14582205,342260,0,0
5,19064227,27271816,26620994,25173020,52817776,44719224,9365300,338538,0
5,14791343,23424060,23743520,21276520,39095308,27639848,16463438,4571780,50118
5,25402884,15710790,16009025,13962528,23233200,8016450,999855,1060698,63014
5,9606012,9414800,6823555,4720336,7296166,2706912,331280,100774,262515
5,2931426,2777388,2389192,1560838,2828366,1203825,184098,417882,107076
