,"4","5","5","5","5","5","5","5","1"
4,"10,089,448","35,892","0","0","0","0","0","0","0"
5,"58,743,036","6,243,705","471,177","0","0","0","0","0","0"
5,"62,111,017","42,555,646","15,447,831","1,337,258","0","0","0","0","0"
5,"46,682,604","41,983,300","57,224,960","18,934,335","944,848","0","0","0","0"
5,"34,176,702","37,726,164","55,441,024","66,500,064","29,430,436","1,606,410","0","0","0"
5,"27,124,467","25,079,600","37,706,345","57,428,489","74,478,605","27,521,522","1,937,277","0","0"
5,"21,432,276","18,494,575","34,181,469","43,158,090","66,151,862","60,033,635","11,710,896","404,999","0"
5,"18,133,920","15,366,196","25,221,152","35,376,944","53,519,145","46,564,245","18,929,833","2,576,574","96,264"
5,"8,261,580","11,779,668","19,878,480","22,322,847","27,100,414","19,860,160","10,453,504","3,271,884","95,618"
5,"3,651,354","5,321,073","12,878,612","10,633,428","12,644,460","6,546,258","3,451,728","823,238","735,750"
1,"1,354,890","2,728,336","2,888,385","4,550,887","4,978,498","3,423,600","2,103,717","930,465","1,567,020"
