,5,5,5,5,5,5,5
5,,,,,,,
5,,,,,,,
5,0,0,55323,0,0,0,0
5,126555.6,253111.2,1012445,2594389,189833.4,0,0
5,1627859,2015444,4651024,33800000,1.99e+07,1705376,0
5,3854514,4978747,5621166,47400000,7.93e+07,70000000,1365140
5,4484874,6893417,7723949,43200000,7.67e+07,154000000,1.39e+07
5,3321987,4235533,6145675,36300000,5.37e+07,114000000,1.30e+07
5,1324832,2980872,5216526,24300000,4.19e+07,58000000,9522229
5,985891.8,657261.2,1971784,8133608,1.54e+07,16900000,4929459
5,505266.6,433085.7,505266.6,3175962,3897771,3392504,793990.4
