,29,1,10
28,0,.003,.003
1,0,.004,.004
1,0,.004,.004
1,0,.005,.005
1,0,.006,.006
1,0,.007,.007
1,0,.009,.009
1,0,.011,.011
1,0,.05,.05
1,0,.06,.06
1,0,.07,.07
1,0,.08,.08
1,0,.09,.09
1,0,.15,.15
1,0,.16,.16
1,0,.328,.328
1,0,.28,.28
1,0,.28,.28
1,.324,.5,.3
5,.148,.3,.3
5,.164,.3,.3
