,4,5,5,5,5,5,5,5,1
4,16106948,138278,0,0,0,0,0,0,0
5,62086451,20045960,382794,0,0,0,0,0,0
5,61935777,90683554,17523264,434049,0,0,0,0,0
5,39797468,85326300,69607398,25424772,261140,0,0,0,0
5,30189632,57191350,73344120,70895638,25225154,803320,0,0,0
5,25990338,41066256,57139456,58429712,70021272,27160807,81944,0,0
5,25543750,36018684,40855275,43520172,50221136,59278892,15082878,610120,0
5,19760220,25371024,27762508,28295662,33442536,31111728,17981886,3360834,229004
5,7460739,13267254,21380562,19750674,16550988,16378040,7679382,2564640,370976
5,2033052,6842880,10210206,8130708,7753428,5508874,1673664,477490,370566
1,274000,2737764,2500760,2598440,2286693,2198613,600864,536064,284928
