,29,1
1,.03,.03
1,.025,.03
1,.025,.03
1,.04,.03
1,.04,.05475
1,.04,.075
1,.045,.075
1,.02975,.075
1,.06,.12275
1,.075,.16375
1,.11,.2725
1,.14,.2725
1,.225,.36375
1,.175,.25
1,.175,.25
1,.225,.31875
1,.225,.31875
1,.2,.31875
1,.2,.31875
1,.2,.31875
1,1,1
