,24,1,15
28,0,.006,.006
1,0,.008,.008
1,0,.009,.009
1,0,.01,.01
1,0,.012,.012
1,0,.014,.014
1,0,.019,.019
1,0,.024,.024
1,0,.115,.115
1,0,.12,.12
1,0,.125,.125
1,0,.135,.135
1,0,.14,.14
1,.06,.324,.232
1,.06,.232,.232
1,.077,.328,.328
1,.083,.292,.292
1,.083,.292,.292
1,.125,.35,.35
5,.148,.3,.3
5,.164,.3,.3
