,1,1,1,1,1
10,.2545,.1355,.122,.101,.0755
10,.211,.1255,.1065,.091,.0655
10,.1765,.1155,.091,.081,.0555
10,.1565,.0955,.081,.07,.0455
10,.1465,.0855,.0655,.06,.0355
