,4,5,5,5,5,5,5,5,1
4,22924536,262470,0,0,0,0,0,0,0
5,136975064,47979624,379800,0,0,0,0,0,0
5,119033487,189361024,92338974,814167,0,0,0,0,0
5,47892496,126538792,275360390,77253240,390012,0,0,0,0
5,8280748,65616705,191481924,296584794,79198271,941038,0,0,0
5,3298761,19070205,93252096,202808844,293978655,111191488,1585166,0,0
5,1351500,3141222,13215774,51242916,155829326,238206680,114515352,586016,0
5,353990,627300,3063413,13541352,25536891,67334328,115240762,26399400,852060
5,152980,457040,423350,3024606,3693862,6464024,22426665,24833568,9283136
1,12654,15711,0,84724,170931,217164,362733,2591604,6199840
