,4,5,5,5,5,5,5
5,1622,21,0,0,0,0,0
5,3989,924,12,0,0,0,0
5,3489,2544,467,15,0,0,0
5,2785,2377,1243,335,13,0,0
5,2658,2578,1601,1043,444,25,0
5,2441,2505,1773,1256,1304,806,29
5,2100,2500,1917,1340,1650,1725,1037
5,1633,2135,1756,1348,1476,1519,2591
1,264,364,311,258,284,262,560
1,169,296,310,236,270,257,531
1,189,278,243,228,233,229,412
1,114,240,239,186,190,192,380
1,92,192,208,152,159,179,329
1,68,156,175,126,128,124,293
1,47,116,121,107,114,84,235
1,31,69,73,52,50,57,131
1,22,58,48,31,47,41,115
1,17,44,45,32,32,33,111
1,32,84,111,90,91,89,287
