,24,5,5,5
32,0,5,0,0
1,0,0,.2,.2
1,0,0,.2,.2
1,0,0,.2,.2
1,0,.092,.2,.2
1,0,.092,.2,.2
1,0,.092,.2,.2
1,0,.092,.2,.2
1,0,.1,.24,.24
1,.05,.18,.28,.29
1,.06,.184,.28,.29
1,.07,.188,.28,.29
1,.08,.192,.304,.33
1,.116,.28,.304,.33
1,.24,.56,.304,.33
1,.2,.28,.304,.33
1,.19,.2,.304,.33
1,.19,.2,.304,.32
1,.19,.2,.304,.32
1,.19,.2,.304,.28
1,.19,.2,.304,.28
1,.19,.2,.304,.28
1,.19,.2,.304,.28
1,.19,.2,.304,.28
1,1,1,1,1
