,4,5,5,5,5,5,5,5,5,5
30,0,0,0,0,0,0,0,0,0,0
5,5868,161400,380520,475020,679992,2847936,4270560,152112,50952,0
5,5040,565488,1331748,1296384,4830420,11500920,13605504,948960,113904,0
5,13728,1813896,4886268,5949888,14845488,17625600,23242032,4388652,515760,0
5,625800,3798792,9184140,10553976,16330200,17668044,20454552,6655104,1672308,162216
5,392400,2845440,7441572,8794308,10970892,9852264,10250856,4445952,1206576,346320
5,196596,2255472,5443248,5924808,6390948,6448104,4859784,1608516,572832,0
5,167400,1797312,4058856,4220556,4296636,2885568,2407920,873288,91440,42108
5,77112,1037472,2212560,2580000,2062944,1821108,922560,544476,151560,0
5,28224,437568,1005480,1281984,1082160,554400,270000,368628,0,0
5,10140,57240,231264,286440,74700,70992,121680,42936,0,0
