,4,5,5,5,5,5,5,5
5,6694482,124180,0,0,0,0,0,0
5,15628175,5233535,154915,0,0,0,0,0
5,20077540,10031255,2060300,0,0,0,0,0
5,20493438,12538119,5313369,1345408,0,0,0,0
5,17431999,13825342,7271277,4664074,882936,76078,0,0
5,15929706,14416374,9766765,5791242,3027118,1852725,0,0
5,17803500,15335983,12587880,7756338,5981212,4808155,717156,0
5,12063960,12624394,10330404,7839972,5704720,4575750,1781649,455670
5,7538699,9254718,6851196,5102226,3420472,2803734,531416,710122
5,2406110,2819300,2025408,1459700,573060,1118880,187017,321723
5,282180,513180,506584,271026,200456,46597,38401,0
