,5,5,5,5,5,5,5,5
5,30306197,,,,,,,
5,193970612,67358025,,,,,,
5,92513906,256970385,66796986,,,,,
5,56555071,124293536,256631937,54675650,53340,,,
5,80379772,83794962,135195300,259149673,49078966,163529,,
5,33919137,60198868,82097312,126497133,194503113,48070745,176601,
5,23600498,40049425,63071897,81900405,99886590,128070681,23619195,138015
5,23836597,22194101,43680065,66568849,75368014,69124953,36616202,4867334
5,26390926,18546024,26950845,42661444,45836673,41747171,10565625,10334994
5,18463630,14329380,11856787,16552947,16366985,15093672,6003364,8679755
