,4,5,5,5,5,5,5,5
5,4191293,0,0,0,0,0,0,0
5,26996188,2399964,0,0,0,0,0,0
5,39148287,17676686,1612303,36764,0,0,0,0
5,30333088,21052095,10910340,827143,0,0,0,0
5,24460312,18843021,13251273,6453869,1489366,0,0,0
5,18897454,16808022,9545485,7059934,5201497,1089399,0,0
5,19348573,15519296,11024615,6519379,6202499,4453392,671713,0
5,14731528,15419097,9406218,6206682,6794979,3922857,2394296,767829
5,12576547,9637928,8194972,4871249,5281411,5881580,6547950,2970392
5,3482846,5770667,3556634,2508862,2622373,4195246,5836670,4629854
5,490704,2523468,1550152,676697,1343780,2049586,4080967,4229145
