,29,1
25,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,.018,.12
1,.02,.12
1,.022,.12
1,.032,.12
1,.042,.232
1,.052,.12
1,.134,.202
1,.216,.284
1,.204,.264
1,.528,.498
1,.366,.366
1,.236,.236
1,.228,.228
1,.22,.22
1,.212,.212
1,.204,.204
1,.192,.192
1,.18,.18
1,.168,.168
1,.168,.168
1,.168,.168
1,.168,.168
1,.168,.168
1,.168,.168
1,.168,.168
1,1,1
