,4,5,5,5,5,5,5,5,1
4,6273513,0,0,0,0,0,0,0,0
5,19350448,14351396,268544,0,0,0,0,0,0
5,7963200,18073340,9464440,78243,0,0,0,0,0
5,1958151,12128025,17889000,8597640,561200,0,0,0,0
5,1235160,7785216,13314161,22273820,14915736,297608,67564,0,0
5,824070,3048850,5861880,12610550,21216834,7212649,315692,0,0
5,657630,1609426,2425572,3692881,9829950,9458872,4308370,188182,0
5,62175,452284,1120351,850872,2939920,3845863,5158090,1397791,372572
5,0,261872,125228,678490,656856,1129365,958656,1570084,1356288
5,0,0,0,0,65816,143406,158462,71580,714760
1,0,0,0,0,0,0,0,11829,0
