,29,29
30,0,0
5,.05,.5
5,.05,.356
1,.24,.39
1,.236,.38
1,.25,.39
1,.24,.386
1,.236,.38
1,.3,.3
1,.3,.3
1,.284,.284
1,.28,.28
1,.276,.276
1,.3,.3
