,4,5,5,5,5,5,5,5
5,14725926,402064,0,0,0,0,0,0
5,43463750,14480286,256548,0,0,0,0,0
5,48455825,41036436,11720133,483498,0,0,0,0
5,39856672,43451400,30455082,8558508,208304,0,0,0
5,38695476,43695590,37746864,23968980,6384346,230580,59328,0
5,31808172,41609100,33724100,28791880,20489492,7955763,630616,0
5,35388896,36850344,36486360,31869035,31088954,20733052,5133150,213099
5,28181716,37360046,34485029,30642675,29716016,22062352,11170656,2820168
5,18082665,25400088,23665375,22117924,18541980,17434800,9629972,7294455
5,5717500,10655154,7711060,7075090,6801914,5362770,2738080,5446080
5,1574064,2200328,1661832,1201320,1943957,1652952,327216,2558475
