,4,5,5,5,5,5,1
4,523,0,0,0,0,0,0
5,2613,234,0,0,0,0,0
5,1406,1327,197,0,0,0,0
5,754,704,851,90,0,0,0
5,719,557,637,469,60,0,0
5,710,578,545,404,297,38,2
5,656,632,594,331,270,225,32
5,340,510,601,404,281,159,55
1,43,77,124,89,65,40,7
1,37,64,128,91,43,25,11
1,28,59,91,78,65,28,7
1,21,47,84,83,38,30,13
1,19,31,67,69,43,14,8
1,14,38,67,64,32,23,10
1,8,25,43,43,29,15,7
1,8,17,32,19,10,9,3
1,8,8,23,16,14,11,1
1,4,6,5,8,16,4,1
1,4,8,11,8,5,4,0
1,0,3,10,5,6,2,2
1,3,4,6,5,4,1,5
1,0,4,3,1,2,2,4
1,1,1,2,2,4,0,3
1,0,0,2,5,2,5,0
