,4,5,5,5,5,5,5
5,190617483,1316476,0,0,0,0,0
5,270959614,68811151,1387569,0,0,0,0
5,202241424,178326192,54509909,1276108,0,0,0
5,134009156,135790307,138576047,40465674,1085698,0,0
5,122820857,127162757,130131984,154207140,60980484,1842463,0
5,104022746,115403131,110461737,130159955,172378997,91882515,2077900
5,89035142,103396835,111783462,115089007,150753994,182724592,41576587
5,63112486,87589589,94364275,101940990,117981913,118621665,61603257
5,32316795,46646538,60348967,58841871,72104659,60949396,43832920
5,6960872,12511732,16295041,16006737,17924266,18724454,14761545
5,3843612,2817597,4673504,3993427,3997071,3962293,5908790
