,5,5,5,5,5,5,5
5,748598,0,0,0,0,0,0
5,27700000,133080,0,0,0,0,0
5,120000000,12400000,129704,0,0,0,0
5,149000000,63300000,10300000,474281,0,0,0
5,127000000,80600000,48700000,1.12e+07,90260.45,0,0
5,124000000,81400000,62100000,4.76e+07,1.15e+07,248250.3,0
5,198000000,80200000,57900000,5.04e+07,3.63e+07,1.62e+07,1457038
5,94300000,80700000,64300000,5.26e+07,4.51e+07,3.60e+07,1.26e+07
5,81400000,77000000,62100000,4.99e+07,4.37e+07,3.35e+07,2.05e+07
1,15300000,13300000,10500000,8767076,7055162,4928238,3423829
1,12100000,11900000,10600000,8830503,5577160,5318958,3666466
1,12300000,12000000,10100000,8296197,5615109,4350445,2883435
1,9343069,9446881,8356856,6747772,5917277,4048663,3425792
1,8663095,8812459,7517974,5675821,5177942,3335790,2788123
1,6972631,7467144,6230862,4648421,3412138,2967077,2126405
1,5865810,5913891,4038755,3509870,1971297,1971297,1827056
1,4402785,3637083,3302089,2297105,2105680,1244265,1483547
1,3834942,3166057,2809318,1649917,1203994,1382363,1560732
1,2509434,1761007,1628931,880503.3,880503.3,572327.1,924528.4
1,9129281,4635410,3503096,2229243,1840010,1556932,2016934
