,5,5,5,5,5,5,5,5
5,25773020,0,0,0,0,0,0,0
5,198453328,38746830,0,0,0,0,0,0
5,110031586,256878000,51572916,83715,0,0,0,0
5,53460512,141342900,259758980,41407200,0,0,0,0
5,38442590,82912104,180758100,227625664,20507042,0,0,0
5,34560342,67055700,112616140,158681160,109763684,22566661,0,0
5,24662142,52089460,94443129,90518691,68906748,111313576,22922888,0
5,13395648,38370702,78596784,94589632,64081500,90718668,97525530,37000815
5,8757404,18892079,50917437,72435440,67464320,74202996,51397904,92381796
5,1323020,5582214,17582100,22061772,25740261,26358054,21202190,36071926
5,439064,477966,1740376,3635552,3280200,4655433,4160148,8734191
