,29,1,1
25,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,.02,.144,.09
1,.028,.15,.1
1,.036,.156,.11
1,.044,.17,.128
1,.056,.186,.148
1,.068,.202,.142
1,.148,.298,.192
1,.228,.392,.284
1,.208,.35,.262
1,.494,.51,.494
1,.416,.416,.416
1,.338,.338,.338
1,.26,.26,.26
1,.246,.086,.246
1,.39,.39,.39
1,.294,.294,.294
1,.322,.322,.322
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,1,1,1
