,1,1,1,1,1
5,0,0,0,0,0
5,.172,.13,.1,.08,.068
5,.172,.13,.1,.08,.059
5,.172,.13,.1,.08,.044
5,.172,.13,.1,.08,.031
5,.172,.13,.1,.08,.031
5,.172,.13,.1,.08,.031
5,.172,.13,.1,.08,.031
5,.172,.13,.1,.08,.031
