,29,1
24,.0455172,0
1,.0455172,.105
1,.0455172,.105
1,.0305172,.105
1,.0305172,.105
1,.0305172,.105
1,.0305172,.105
1,.0305172,.105
1,.0305172,.105
1,.0455172,.105
1,.0455172,.105
1,.0455172,.12
1,.0455172,.12
1,.0455172,.12
1,.0455172,.12
1,.0455172,.12
1,.1431035,.325
1,.1517241,.35
1,.2496552,.375
1,.2496552,.375
1,.2496552,.375
1,.4681034,.55
1,.4681034,.55
1,.4681034,.55
1,.4681034,.55
1,.4681034,.55
1,1,1
