,4,5,5,5,5,5,5,5,1
4,1493256,71318,0,0,0,0,0,0,0
5,5480656,7965722,0,0,0,0,0,0,0
5,2525601,16758532,7135476,308523,0,0,0,0,0
5,1166940,9266166,13168645,3911152,0,0,0,0,0
5,555453,3589008,8540308,8640200,2404593,0,0,0,0
5,53969,1805688,3153920,5099520,3777640,2999438,103491,0,0
5,53817,756130,1197112,1633500,2310792,3326207,1262676,0,0
5,94344,313068,567546,839960,1080000,1681946,1253460,0,0
5,0,250668,266148,496410,88997,89109,484080,382287,0
5,0,0,0,76525,63900,72481,0,0,0
1,0,0,107037,0,0,81825,0,0,0
