,4,5,5,5,5,5,5,5,5
5,0,0,0,0,0,0,0,0,0
5,0,23950,22295,0,0,0,0,0,0
5,20689,47416,44437,43343,0,0,0,0,0
5,21618,49655,55931,51217,55504,0,0,0,0
5,24567,44083,55578,62744,59118,44060,0,0,0
5,18137,41630,46310,59289,67212,59403,41669,0,0
5,9420,36711,40116,47476,58277,67906,61936,68587,0
5,12697,35956,38151,43531,51923,61322,68510,65020,29860
5,10575,36465,39445,42460,47942,53375,61613,67012,67461
5,14083,31250,36694,40442,46579,45519,46829,67631,81242
5,69623,20659,29706,30087,30818,37346,40018,24232,129505
5,0,18613,23669,28415,24379,66350,39012,0,0
