,4,5,5,5,5,5,5,5,1
4,16221125,38749,0,0,0,0,0,0,0
5,41576872,15025500,0,0,0,0,0,0,0
5,26709882,46873620,18051124,0,0,0,0,0,0
5,23756653,2926677,46827228,16124868,0,0,0,0,0
5,23517549,26499504,33866114,46286930,13959153,120724,0,0,0
5,16596677,24378137,28687445,29028100,40393674,12935905,0,130000,0
5,14032644,16097504,27875966,28061220,26410608,43485400,14165109,32563,0
5,10165003,14238087,25851617,29025555,30170005,33323202,36913200,15202803,57372
5,6096636,8040510,15827680,19892846,24757848,27122424,15812038,21213440,5571162
5,2034342,2768427,3748500,4828942,4914261,6666738,3759928,2485327,3055095
1,712078,429312,285720,588465,827100,714770,640488,275688,756118
