,1,1,8,1,1,1,1,1,1,1,1,1,1,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,.2,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.2,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.1775,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.161,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.1885,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.211,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.211,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,.211,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,1,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
1,1,.282,.2355,.276,.276,.276,.254,.254,.254,.2225,.2225,.2225,.2225,1
