,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.0985,.0855,.0755,.0665,.0595,.0525,.0485,.1275,.1075,.0875,.0775,.0675,.0575,.0575,.0575,.0575,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375,.0375
