,4,5,5,5,5,5,5
5,585,8,0,0,0,0,0
5,1567,692,10,,,,
5,741,1518,625,12,,,
5,356,677,1480,541,4,,
5,231,357,887,1611,389,,
5,144,229,496,831,1139,286,
1,20,36,67,100,167,142,5
1,21,25,68,90,149,156,19
1,25,31,60,68,119,146,31
1,13,30,62,61,83,132,49
1,13,16,53,52,73,79,41
1,11,29,53,48,51,56,40
1,13,23,40,28,56,40,44
1,11,19,45,26,33,24,44
1,13,21,30,40,23,32,29
1,9,18,26,33,27,19,34
1,7,8,22,17,19,16,16
1,8,9,19,28,15,13,18
1,4,6,17,12,15,16,13
1,4,6,17,11,8,5,14
1,3,5,9,4,5,,9
1,5,3,9,5,5,4,5
1,2,2,3,1,2,1,4
1,2,2,2,,,2,1
1,,1,,2,,,1
1,1,,2,2,,1,1
1,6,3,4,1,1,,
