,"4","5","5","5","5","5","5","5","5"
4,"$3,572,546 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$22,731,708 ","$989,923 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$33,171,392 ","$17,038,210 ","$2,639,181 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$30,183,640 ","$22,902,996 ","$12,059,212 ","$2,654,847 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$21,302,984 ","$20,567,360 ","$20,820,907 ","$10,120,754 ","$910,818 ","$0 ","$0 ","$0 ","$0 "
5,"$19,874,886 ","$17,980,733 ","$22,420,899 ","$19,138,377 ","$6,455,779 ","$3,620,749 ","$81,035 ","$0 ","$0 "
5,"$17,459,111 ","$17,546,843 ","$21,528,503 ","$18,399,552 ","$13,099,376 ","$9,428,316 ","$2,727,918 ","$66,105 ","$0 "
5,"$14,066,333 ","$13,773,886 ","$16,641,546 ","$12,934,462 ","$8,533,998 ","$8,678,304 ","$3,491,042 ","$499,718 ","$0 "
5,"$8,437,635 ","$10,578,002 ","$10,805,514 ","$10,031,432 ","$5,761,927 ","$3,747,902 ","$1,090,026 ","$172,265 ","$205,013 "
5,"$1,818,316 ","$4,268,244 ","$4,042,388 ","$2,335,267 ","$922,185 ","$479,826 ","$49,160 ","$173,686 ","$0 "
1,"$490,934 ","$734,100 ","$1,031,378 ","$191,133 ","$43,317 ","$40,932 ","$40,932 ","$0 ","$0 "
