,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,.078,.088,.088,.098,.108,.118,.168,.17,.172,.18,.186,.194,1,1,1,1,1,1,1,1,1
