,1,1,1,1,1
4,.06,.045,.03,.02,.015
1,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
5,.06,.045,.03,.02,.015
