,1,4,5,5,5,5,5,5,1
4,1223214,1190266,62576,0,0,0,0,0,0
5,1804800,2590227,1868580,109852,0,0,0,0,0
5,1946652,4466797,4050101,904270,70274,0,0,0,0
5,2016282,5758084,6017200,2542794,995803,90035,0,0,0
5,2314561,6326015,8629055,5305393,2864459,798284,99962,0,0
5,3012755,8533425,13150672,8978292,6833273,3707444,1425267,36462,0
5,2953783,8981383,14667697,11239150,10412977,6546390,3603538,221647,0
5,2464246,8194711,12810562,9341944,11045830,8847989,1422278,262607,91369
5,960582,4423800,7672961,3362265,2844728,1529632,784946,260765,125230
5,496313,1808173,3458364,1518230,911385,687822,321214,87561,126761
5,220529,958750,2366880,915135,512312,459705,115464,75091,101433
