,4,5,5,5,5,5,1
4,449,4,0,0,0,0,0
5,1215,293,7,0,0,0,0
5,1245,820,235,5,0,0,0
5,895,688,489,191,6,0,0
5,828,599,587,502,174,6,0
5,879,617,537,424,455,38,0
5,700,623,551,448,517,63,2
5,531,596,525,427,415,67,16
1,87,98,84,91,69,10,1
1,71,89,94,71,44,14,2
1,81,90,94,58,48,17,4
1,57,68,72,38,32,3,2
1,43,53,44,27,27,7,1
1,33,49,33,21,13,5,2
1,29,40,29,22,15,1,0
1,21,24,24,8,4,6,1
1,13,20,15,5,6,3,1
1,14,10,6,5,2,1,1
1,8,10,9,5,0,1,0
1,11,9,8,3,3,2,0
1,4,7,8,2,3,1,1
1,6,5,6,1,1,0,1
1,4,3,4,2,0,0,0
1,1,1,1,2,1,0,0
1,2,3,0,2,0,1,1
1,1,2,1,2,0,0,0
1,0,0,0,0,0,0,0
1,2,0,1,0,1,0,1
1,1,2,1,0,0,0,1
