,1,1,1,1,1,1,1,1,1,1
5,.1134,.0934,.0878,.0794,.0546,.0534,.0348,.0316,.0292,.0222
5,.1068,.088,.0828,.0744,.0546,.0534,.0348,.0316,.0292,.0222
5,.1024,.0828,.0786,.071,.0546,.0534,.0348,.0316,.0292,.0202
5,.0948,.0784,.0752,.0688,.0546,.0526,.0348,.0316,.029,.019
5,.0864,.0716,.0702,.0632,.0506,.0486,.0348,.0314,.029,.0202
5,.0788,.0632,.0632,.058,.0466,.0446,.0348,.0314,.029,.0194
5,.0704,.0556,.0556,.0528,.0426,.0406,.0348,.0314,.0288,.0176
5,.0632,.0492,.0488,.0476,.037,.0358,.0348,.0314,.0288,.0224
5,.0592,.0492,.0488,.0476,.037,.0358,.0348,.0314,.0288,.0224
5,.0592,.0492,.0488,.0476,.037,.0358,.0348,.0314,.0288,.0224
