,4,5,5,5,5,5,5
5,4520,24,,,,,
5,16003,2106,18,,,,
5,11089,10512,1775,8,,,
5,8019,7017,9197,1339,7,,
5,7657,5768,6854,7471,1139,10,
5,7232,5794,6153,6097,6468,1088,11
5,6560,6014,6687,5578,5907,5313,1479
1,1071,1151,1297,1168,1156,1035,940
1,992,975,1252,1096,1010,880,931
1,987,899,1218,1043,996,844,932
1,862,809,1085,915,848,755,814
1,802,783,1100,934,859,610,815
1,775,702,878,839,755,600,690
1,652,587,833,772,690,518,661
1,555,523,736,687,601,461,552
1,486,432,534,505,448,365,427
1,356,348,425,414,355,252,369
1,309,305,327,306,271,200,265
1,271,196,209,192,167,129,178
1,241,170,182,134,120,86,138
1,151,90,107,60,63,46,82
1,141,75,88,58,51,37,62
1,120,71,46,37,30,22,55
1,120,58,45,38,24,25,48
1,96,42,23,18,18,12,19
1,77,30,21,28,11,5,18
1,73,19,18,12,15,5,21
1,263,129,53,37,29,17,57
