,4,8,12,12
30,0,0,0,0
1,0,.01,.015,.055
1,0,.01,.015,.055
1,0,.01,.015,.055
1,0,.01,.015,.25
1,0,.01,.015,.165
1,0,.02,.05,.2
1,0,.02,.05,.2
1,0,.02,.05,.2
1,0,.02,.05,.2
1,0,.02,.05,.2
1,0,.05,.15,.2
1,0,.02,.085,.2
1,0,.15,.2,.35
1,0,.07,.18,.25
1,0,.07,.1,.15
1,0,1,1,1
