,4,5,5,5,5,5,5
5,2.11e+07,289154.5,0,0,0,0,0
5,7.45e+07,3.29e+07,475444.2,0,0,0,0
5,4.00e+07,8.19e+07,3.37e+07,647571.5,0,0,0
5,2.07e+07,3.93e+07,8.59e+07,3.14e+07,232075.5,0,0
5,1.42e+07,2.20e+07,5.46e+07,9.91e+07,2.39e+07,0,0
5,9236758,1.47e+07,3.18e+07,5.33e+07,7.31e+07,1.83e+07,0
1,1298020,2336436,4348367,6490100,1.08e+07,9215941,324505
1,1392629,1657891,4509465,5968409,9881032,1.03e+07,1259997
1,1632287,2024036,3917489,4439821,7769686,9532556,2024036
1,866949.7,2000653,4134683,4067995,5535141,8802874,3267734
1,856822.4,1054551,3493199,3427290,4811388,5206844,2702286
1,699456.9,1844023,3370110,3052175,3242936,3560871,2543480
1,822266.1,1454779,2530050,1771035,3542069,2530050,2783055
1,651497.3,1125314,2665216,1539903,1954492,1421449,2605989
1,741928.1,1198499,1712142,2282856,1312642,1826284,1655070
1,530266.3,1060533,1531880,1944310,1590799,1119451,2003228
1,399905.8,457035.2,1256847,971199.8,1085459,914070.4,914070.4
1,449071.6,505205.6,1066545,1571751,842009.3,729741.4,1010411
1,228749.7,343124.6,972186.4,686249.2,857811.5,914998.9,743436.6
1,218985.6,328478.4,930688.8,602210.4,437971.2,273732,766449.6
1,156806.2,261343.7,470418.7,209075,261343.7,0,470418.7
1,259133.6,155480.2,466440.5,259133.6,259133.6,207306.9,259133.6
1,100596.7,100596.7,150895,50298.33,100596.7,50298.33,201193.3
1,97790.45,97790.45,97790.45,0,0,97790.45,48895.22
1,0,59433,0,118866,0,0,59433
1,52063.29,0,104126.6,104126.6,0,52063.29,52063.29
1,160496.4,80248.2,106997.6,26749.4,26749.4,0,0
