,10,1,1
30,0,0,0
5,.256,.256,.256
5,.208,.208,.208
2,.172,.172,.172
3,.2,.2,.2
2,.25,.25,.25
1,.25,.28,.25
2,.25,.28,.25
5,.14,.28,.14
5,1,1,1
