,4,5,5,5,5,5,5
5,21481606,673966,,,,,
5,136895608,33097060,477458,,,,
5,188400128,126983850,27681613,750738,,,
5,148558590,169095352,99032221,20302752,388622,,
5,116855773,167833316,147018060,79531385,20664451,1303892,
5,90353757,134390428,145609422,107553300,71596427,27034604,352143
5,83704888,120341152,136410354,124745015,113480887,78209344,13046971
5,63877668,106271038,118068558,106627638,114012677,88073515,25773036
5,36925398,74078643,82476520,70796572,76272412,54693456,39250450
5,13064310,34752360,46982562,38847351,31558264,26906032,38202333
