,9,15,5,4,1,1
35,0,0,0,0,0,0
1,0,.089,.445,.445,.445,.445
1,0,.089,.445,.445,.445,.445
1,0,.0945,.445,.445,.445,.445
1,0,.1,.355,.355,.355,.355
1,0,.1275,.355,.355,.355,.355
2,0,.1865,.1865,.1865,.1865,.1865
2,0,.369,.369,.369,.369,.369
2,0,.2665,.2665,.2665,.2665,.2665
2,0,.35,.35,.35,.35,.35
2,0,.2275,.2275,.2275,.2275,.2275
5,0,.2275,.2275,.2275,.2275,.2275
5,0,1,1,1,1,1
