,4,5,5,5,5,5,5
5,3396,19,0,0,0,0,0
5,10535,4088,12,0,0,0,0
5,4835,9810,2833,11,0,0,0
5,3514,5235,6159,1543,5,0,0
5,3903,5221,4782,4640,1345,9,0
5,3298,5078,4159,2669,3135,1074,11
5,2449,4526,4487,2726,2250,2789,1176
5,1423,3095,3778,2886,2465,1985,3265
1,175,448,546,549,513,400,648
1,158,421,547,465,443,374,636
1,126,329,442,412,388,306,487
1,112,295,324,363,337,309,377
1,75,219,310,266,290,244,300
1,66,172,226,193,219,201,238
1,44,152,180,144,133,119,159
1,29,54,87,72,77,60,79
1,25,56,70,54,52,48,84
1,10,40,55,26,31,29,49
1,34,102,108,92,87,70,178
