,4,5,5,5,5,5,5,5,5
5,61277832,89562,0,0,0,0,0,0,0
5,365718084,173217990,0,0,0,0,0,0,0
5,192545447,545647019,253840488,0,0,0,0,0,0
5,127161710,214475100,675186480,207926880,0,0,0,0,0
5,115886952,167810940,314055854,656833569,173412800,0,0,0,0
5,80176716,124891320,195616819,258573300,443397750,155417152,84513,0,0
5,61490550,101762595,174447447,202112666,234115648,421292465,99606456,0,0
5,45149580,74081381,147320222,192165525,232629112,234345408,296814536,42194350,0
5,27029240,40819288,78875748,117168020,161321024,176513458,121418010,46004880,2363640
5,13120320,17988900,25388070,32843228,50569204,51744960,45919293,23719068,13728750
