,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,.01,.01,.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.314,.314,.314,.314
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.314,.314,.314,.314
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.314,.314,.314,.314
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.314,.314,.314,.314
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.314,.314,.314,.314
1,0,0,0,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.014,.014,.014,.014,.014,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
1,0,0,0,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.014,.014,.014,.014,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
1,0,0,0,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.014,.014,.014,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
1,0,0,0,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.014,.014,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
1,0,0,0,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.01,.014,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2,.2
1,0,0,0,0,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.2,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.2,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.2,.2,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.2,.2,.2,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.028,.2,.2,.2,.2,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244,.244
1,0,0,0,0,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24
1,0,0,0,0,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24
1,0,0,0,0,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24
1,0,0,0,0,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24,.24
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
