,4,5,5,5,5,5,1
4,2634,23,0,0,0,0,0
5,4640,1059,14,0,0,0,0
5,3141,3466,924,6,0,0,0
5,2768,2548,2542,600,5,0,0
5,2458,2507,2123,2460,537,1,0
5,1823,1977,1920,1650,1797,484,0
5,1575,1809,1732,1714,1425,1487,56
5,1388,1308,1374,1505,1513,1032,108
1,225,258,235,215,257,180,9
1,219,226,217,199,247,175,17
1,188,228,178,205,195,189,14
1,164,199,154,124,163,128,11
1,155,145,119,107,134,102,7
1,119,134,96,79,70,96,11
1,140,111,56,31,35,36,3
1,134,81,50,24,10,15,6
1,107,79,34,9,12,11,0
1,98,60,18,7,6,5,2
1,341,250,95,14,5,11,3
