,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.16176,.109665,.084935,.070195,.061055,.05404,.04938,.04478,.04072,.037785,.034445,.03217,.030635,.029715,.028195,.026005,.02321,.020965,.018415,.015635,.01323,.01142,.009655,.007775,.006735,.0055,.006215,.005295,.004705,.00417
