,1,4,5,5,5,5,5,5,5
5,19199770,4140946,,,,,,,
5,140214399,104980139,5089934,,,,,,
5,100634782,200470348,95014350,3742928,,,,,
5,69041712,159939603,164875447,57126305,3733629,,,,
5,71678938,174677764,198314134,130909279,80058920,11978150,,,
5,81863878,217676200,234725806,165322282,167945842,137292226,7470554,,
5,79833534,240570479,310588797,213195777,193511942,220261454,99744711,7057379,
5,59841423,198516727,297990312,249176109,220227420,196188153,136549444,68060801,5121915
3,38556966,132049211,202668304,187562396,202962094,171267673,77486935,64354575,28660058
3,14151372,52989214,80721423,64843327,75681535,75625466,27139518,18006298,13988850
3,29535543,58986193,86677504,71745487,81092520,75551042,32253055,16681395,16812588
