,5,5,5,5,5,5,5,5
5,0,0,0,0,0,0,0,0
5,117253,1981852,668323,0,0,0,0,0
5,663173,20477960,18490653,1326586,62572,0,0,0
5,675902,18859297,50405103,17683825,1030983,0,0,0
5,1135030,14463716,44529899,48764854,19047730,991699,0,0
5,750557,12434846,36916189,49040156,57063959,21799412,468275,0
5,651926,15259844,36347330,40554080,55583382,47793092,7858866,467667
5,625764,14321578,34521864,39257405,46608826,11907618,7574872,2931559
5,173581,8020851,14937019,16209972,12384995,6518766,5560690,4369539
5,133340,2470339,5898313,7394361,5936444,2904415,1699264,1499090
5,38010,715989,1570157,1607300,2363755,1301311,361787,487041
