,4,5,5,5,5,5,5,5,1
4,29182846,147654,0,0,0,0,0,0,0
5,100460245,34858882,130388,0,0,0,0,0,0
5,64032767,87515400,30695280,633948,0,0,0,0,0
5,51837062,64991679,75315132,26571809,472031,0,0,0,0
5,47492910,58529295,62647720,72604215,19614192,747138,0,0,0
5,47950924,54947200,50814267,47723298,59035900,19083427,373205,0,0
5,36603884,49002534,54406492,49454181,42474094,47079370,10889296,709332,0
5,28332583,39700816,47653788,49384720,40907628,33548812,20219540,6438375,277050
5,15372518,24706814,27649440,29525632,27374723,21174444,11228250,10366481,3084162
5,4965150,10194660,9162351,9026112,6345762,4355708,2451398,1931445,2708475
1,1386858,2929435,2615768,1813590,1375300,1698335,823524,378594,1009605
