,4,5,5,5,5,5,5,5,1
4,4508336,222772,0,0,0,0,0,0,0
5,11696160,12054462,57895,0,0,0,0,0,0
5,10377856,37632750,11064460,262878,0,0,0,0,0
5,7467264,32768622,34430032,7559649,72724,0,0,0,0
5,5372070,25865584,35275356,21407172,10021415,879957,0,0,0
5,4258124,19512540,31159678,19130972,42741094,32696000,1229052,0,0
5,3671297,15417360,23336720,14988960,34236510,74303000,36475455,1381276,0
5,2152206,10237770,14230550,9587694,23336640,42601629,43735760,11451104,0
5,881628,4854465,8840007,5795244,9760014,24028472,15186140,8077758,3404460
5,735312,1212932,3002166,2475538,3161558,7513294,5759694,2493816,1667340
1,111717,249830,725080,685573,1854380,2894464,1146684,675640,2064140
